,TIME,HHWS_TEMP,HHWR_TEMP,HHWFLOW,CHWS_TEMP,CHWR_TEMP,CHWFLOW,HHWMBH
316,2019-12-18 19:00:00,187.67,145.7,131.74,41.08,48.77,435.5,2764.56
317,2019-12-18 18:00:00,186.62,148.2,115.78,41.83,49.55,469.02,2224.13
318,2019-12-18 17:00:00,191.29,149.69,114.72,42.52,50.68,545.63,2386.18
319,2019-12-18 16:00:00,186.71,151.58,129.28,43.01,50.61,609.12,2270.8
320,2019-12-18 15:00:00,189.76,147.95,129.0,42.85,50.28,581.82,2696.74
321,2019-12-18 14:00:00,190.84,146.71,119.92,42.42,50.48,599.17,2646.03
322,2019-12-18 13:00:00,190.15,146.13,120.74,42.38,50.12,589.87,2657.49
323,2019-12-18 12:00:00,189.22,147.32,138.68,41.95,49.38,526.15,2905.35
324,2019-12-18 11:00:00,188.19,147.99,165.25,41.88,48.24,443,3321.52
325,2019-12-18 10:00:00,188.31,148.13,200.03,41.6,47.27,402.15,4018.6
326,2019-12-18 09:00:00,188.25,145.76,217.25,41.6,47.12,393.04,4615.48
327,2019-12-18 08:00:00,188.0,145.3,231.81,41.6,46.73,379.09,4949.14
328,2019-12-18 07:00:00,188.31,142.28,223.6,41.6,46.19,362.83,5146.15
329,2019-12-18 06:00:00,184.4,142.03,216.16,41.56,46.09,357.83,4579.35
330,2019-12-18 05:00:00,187.78,142.18,173.92,41.32,46.09,370.69,3965.38
331,2019-12-18 04:00:00,188.04,142.81,159.25,41.53,46.49,379.44,3601.44
332,2019-12-18 03:00:00,188.02,143.2,153.21,41.65,46.86,397.52,3433.44
333,2019-12-18 02:00:00,189.01,144.63,132.04,41.76,46.77,401.21,2929.97
334,2019-12-18 01:00:00,190.33,143.75,114.2,41.32,46.92,402.33,2659.72
335,2019-12-18 00:00:00,189.64,141.42,115.08,41.36,48.25,436.56,2774.58
336,2019-12-17 23:00:00,189.14,143.76,123.21,41.56,49.12,469.99,2795.63
337,2019-12-17 22:00:00,188.66,146.45,135.06,42.13,48.8,439.45,2850.44
338,2019-12-17 21:00:00,189.45,149.37,130.84,42.08,48.81,486.08,2622.03
339,2019-12-17 20:00:00,189.93,150.22,120.12,41.49,49.44,555.82,2384.98
340,2019-12-17 19:00:00,189.75,150.08,130.19,41.65,49.71,604.97,2582.32
341,2019-12-17 18:00:00,188.49,149.17,137.83,41.65,49.71,657.92,2709.74
342,2019-12-17 17:00:00,186.15,150.97,117.03,41.65,50.33,706.88,2058.56
343,2019-12-17 16:00:00,187.35,154.39,107.18,41.65,51.0,768.22,1766.33
344,2019-12-17 15:00:00,188.43,151.33,96.54,41.55,51.01,771.91,1790.82
345,2019-12-17 14:00:00,192.72,150.27,108.38,41.69,50.72,751.02,2300.37
346,2019-12-17 13:00:00,191.07,150.54,125.57,41.81,50.64,721.56,2544.68
347,2019-12-17 12:00:00,189.64,148.4,131.97,41.72,50.26,620.19,2721.22
348,2019-12-17 11:00:00,189.25,149.34,167.78,41.91,49.41,520.93,3348.05
349,2019-12-17 10:00:00,187.24,149.01,196.62,41.72,48.06,457.79,3758.39
350,2019-12-17 09:00:00,188.56,147.45,238.09,41.81,47.37,403.79,4893.94
351,2019-12-17 08:00:00,186.87,145.34,259.94,41.67,46.79,394.06,5397.65
352,2019-12-17 07:00:00,187.42,143.42,252.57,41.67,46.19,366.52,5556.54
353,2019-12-17 06:00:00,185.73,142.23,230.36,41.38,46.1,351.96,5010.33
354,2019-12-17 05:00:00,186.67,142.5,192.99,41.39,46.13,364.25,4262.18
355,2019-12-17 04:00:00,187.85,142.66,173.83,41.57,46.41,379.6,3927.69
356,2019-12-17 03:00:00,188.27,142.19,162.42,41.48,46.79,384.05,3742.16
357,2019-12-17 02:00:00,187.47,141.19,146.08,41.7,46.74,392.75,3380.29
358,2019-12-17 01:00:00,188.76,142.78,129.59,41.44,46.41,375.37,2979.27
359,2019-12-17 00:00:00,188.17,142.41,142.71,41.46,47.4,394.84,3265.2
360,2019-12-16 23:00:00,188.24,146.06,152.36,41.74,48.08,461.27,3213.27
361,2019-12-16 22:00:00,188.05,146.73,157.92,41.36,48.36,466.98,3262.63
362,2019-12-16 21:00:00,188.91,144.53,135.02,41.44,48.45,473.9,2996.09
363,2019-12-16 20:00:00,188.15,146.23,125.67,41.34,48.8,539.57,2634.04
364,2019-12-16 19:00:00,187.05,146.25,113.85,41.33,49.43,581.02,2322.54
365,2019-12-16 18:00:00,186.15,147.65,114.61,41.33,50.08,658.73,2206.24
366,2019-12-16 17:00:00,187.32,148.11,100.93,41.45,50.8,739.17,1978.73
367,2019-12-16 16:00:00,188.07,148.63,95.05,41.73,51.05,833.41,1874.39
368,2019-12-16 15:00:00,188.0,145.61,87.52,41.83,51.06,842.57,1854.99
369,2019-12-16 14:00:00,188.14,146.02,86.99,41.83,50.94,811.76,1832.01
370,2019-12-16 13:00:00,187.34,149.2,102.48,41.47,50.57,737.76,1954.29
371,2019-12-16 12:00:00,191.21,147.37,116.32,41.57,50.91,669.65,2549.73
372,2019-12-16 11:00:00,189.22,148.48,138.67,43.27,49.69,562.94,2824.71
373,2019-12-16 10:00:00,188.37,147.36,164.21,41.76,48.23,481.74,3367.13
374,2019-12-16 09:00:00,188.34,147.16,205.62,41.29,47.71,427.23,4233.72
375,2019-12-16 08:00:00,188.54,142.01,230.8,41.33,46.81,411.07,5369.56
376,2019-12-16 07:00:00,183.97,141.27,213.18,41.25,46.34,386.73,4551.39
377,2019-12-16 06:00:00,186.85,141.11,189.64,41.21,46.23,373.27,4337.07
378,2019-12-16 05:00:00,187.81,142.74,160.16,41.26,45.97,368.64,3609.21
379,2019-12-16 04:00:00,188.15,143.14,152.52,41.21,46.18,365.57,3432.46
380,2019-12-16 03:00:00,188.25,143.01,142.3,41.27,46.3,369.98,3218.83
381,2019-12-16 02:00:00,188.0,141.32,136.1,41.28,46.32,373.19,3176.57
382,2019-12-16 01:00:00,188.24,140.26,126.52,41.11,46.35,375.13,3035.21
383,2019-12-16 00:00:00,188.22,140.76,129.26,41.35,46.81,385.37,3067.34
384,2019-12-15 23:00:00,188.3,140.89,129.48,41.12,47.12,394.25,3069.32
385,2019-12-15 22:00:00,188.53,143.46,133.55,41.37,47.57,408.5,3009.55
386,2019-12-15 21:00:00,188.1,143.58,138.18,41.17,47.83,414.21,3075.89
387,2019-12-15 20:00:00,188.46,144.85,130.1,40.92,48.53,450.85,2836.83
388,2019-12-15 19:00:00,189.1,146.62,144.65,41.92,48.25,466.85,3072.37
389,2019-12-15 18:00:00,188.24,145.56,142.73,41.91,48.11,484.85,3045.86
390,2019-12-15 17:00:00,184.81,145.84,124.07,40.89,48.93,529.03,2417.5
391,2019-12-15 16:00:00,186.65,148.51,115.79,41.13,49.45,630.52,2208.12
392,2019-12-15 15:00:00,186.61,147.63,104.85,41.13,49.48,671.78,2043.53
393,2019-12-15 14:00:00,193.3,149.28,111.64,41.14,49.63,682.33,2457.2
394,2019-12-15 13:00:00,191.15,148.58,115.53,40.94,49.73,651.65,2459.06
395,2019-12-15 12:00:00,188.42,146.31,119.14,41.82,49.38,570.64,2508.49
396,2019-12-15 11:00:00,192.1,147.37,118.91,41.48,48.83,532.14,2659.42
397,2019-12-15 10:00:00,189.19,146.49,134.16,41.11,47.84,423.88,2864.32
398,2019-12-15 09:00:00,188.34,144.7,144.72,41.49,47.3,420.32,3157.79
399,2019-12-15 08:00:00,187.94,140.89,133.56,41.4,46.59,396.88,3142.0
400,2019-12-15 07:00:00,188.88,140.6,131.63,41.4,46.35,371.25,3177.55
401,2019-12-15 06:00:00,185.61,140.21,139.64,41.12,45.99,363.01,3169.83
402,2019-12-15 05:00:00,185.09,142.67,122.55,41.35,45.79,362.46,2599.29
403,2019-12-15 04:00:00,186.25,143.78,113.34,41.17,46.09,377.99,2406.77
404,2019-12-15 03:00:00,186.92,142.54,107.87,41.17,46.57,391.95,2393.64
405,2019-12-15 02:00:00,187.75,139.53,101.09,41.17,47.08,406.77,2437.28
406,2019-12-15 01:00:00,187.15,137.7,92.03,40.9,47.73,428.09,2275.44
407,2019-12-15 00:00:00,188.04,138.26,85.15,41.21,48.86,471.86,2119.38
408,2019-12-14 23:00:00,187.71,138.27,92.1,41.36,49.12,511.31,2276.71
409,2019-12-14 22:00:00,188.07,140.15,88.84,41.22,49.24,533.23,2128.61
410,2019-12-14 21:00:00,190.0,141.09,79.5,41.24,49.4,540.37,1944.17
411,2019-12-14 20:00:00,190.24,147.6,82.92,41.33,49.47,555.38,1767.85
412,2019-12-14 19:00:00,187.79,147.8,98.59,41.3,49.7,564.59,1971.31
413,2019-12-14 18:00:00,191.24,145.92,77.05,41.16,49.91,617.41,1745.95
414,2019-12-14 17:00:00,191.38,148.94,76.59,41.14,50.28,677.22,1625.24
415,2019-12-14 16:00:00,194.32,148.85,75.57,41.22,50.69,781.21,1718.08
416,2019-12-14 15:00:00,191.13,145.87,72.78,41.07,51.0,815.24,1647.01
417,2019-12-14 14:00:00,190.37,148.46,80.47,41.15,50.67,740.23,1686.25
418,2019-12-14 13:00:00,187.23,149.64,103.84,41.31,50.41,697.63,1951.67
419,2019-12-14 12:00:00,188.01,146.76,105.13,41.31,50.44,674,2168.31
420,2019-12-14 11:00:00,187.03,142.57,99.53,41.28,49.93,591.27,2212.55
421,2019-12-14 10:00:00,187.94,142.47,90.93,41.17,49.22,543.38,2067.29
422,2019-12-14 09:00:00,187.94,143.99,103.77,41.17,48.97,508.56,2280.35
423,2019-12-14 08:00:00,186.72,139.52,98.79,41.17,49.17,504.36,2331.44
424,2019-12-14 07:00:00,188.21,140.82,84.28,41.33,49.01,510.9,1997.01
425,2019-12-14 06:00:00,188.09,141.38,83.24,41.36,49.16,483.45,1944.07
426,2019-12-14 05:00:00,193.53,142.82,68.15,41.17,48.73,481.14,1727.94
427,2019-12-14 04:00:00,195.72,142.72,62.81,41.17,49.17,478.91,1664.46
428,2019-12-14 03:00:00,195.25,139.42,61.68,41.17,49.41,504.36,1721.8
429,2019-12-14 02:00:00,195.29,141.98,60.8,41.12,49.32,535.29,1620.62
430,2019-12-14 01:00:00,189.88,138.15,63.98,41.27,49.46,545.91,1654.84
431,2019-12-14 00:00:00,192.08,140.17,67.49,41.44,49.89,584.77,1751.7
432,2019-12-13 23:00:00,189.25,141.96,73.7,41.35,49.89,651.55,1742.64
433,2019-12-13 22:00:00,188.65,142.38,80.67,40.93,49.89,675.61,1866.3
434,2019-12-13 21:00:00,187.82,146.42,90.76,40.93,49.89,650.9,1878.73
435,2019-12-13 20:00:00,191.53,151.24,89.19,40.93,49.89,682.85,1796.73
436,2019-12-13 19:00:00,192.46,153.47,91.54,40.93,50.2,708.55,1784.57
437,2019-12-13 18:00:00,196.03,157.14,82.28,40.92,50.56,772.72,1599.93
438,2019-12-13 17:00:00,200.19,155.81,74.84,40.99,50.93,821.33,1660.7
439,2019-12-13 16:00:00,198.58,152.86,67.4,41.12,51.24,910.39,1540.76
440,2019-12-13 15:00:00,200.66,144.33,50.65,41.07,51.34,996.59,1426.56
441,2019-12-13 14:00:00,200.34,143.54,47.89,41.07,52.69,"1,055.65",1360.08
442,2019-12-13 13:00:00,199.72,144.67,54.18,44.8,52.68,"1,057.58",1491.3
443,2019-12-13 12:00:00,191.74,146.85,77.62,41.14,51.37,868.99,1742.18
444,2019-12-13 11:00:00,191.14,147.53,76.98,42.15,51.03,789.76,1678.55
445,2019-12-13 10:00:00,189.32,144.84,98.0,41.87,49.84,614.89,2179.52
446,2019-12-13 09:00:00,190.37,144.03,116.97,41.52,48.29,490.47,2710.19
447,2019-12-13 08:00:00,189.13,144.67,127.58,41.36,47.6,425.46,2836.1
448,2019-12-13 07:00:00,184.68,139.39,119.27,41.36,47.12,411.82,2700.87
449,2019-12-13 06:00:00,185.65,139.28,109.16,41.36,47.12,395.01,2530.87
450,2019-12-13 05:00:00,188.21,140.89,86.26,41.01,47.75,398.88,2040.91
451,2019-12-13 04:00:00,187.72,142.6,84.54,40.96,48.06,402.11,1907.22
452,2019-12-13 03:00:00,188.31,143.1,78.44,41.22,49.1,431.2,1773.14
453,2019-12-13 02:00:00,191.84,143.69,73.69,41.27,48.69,480.33,1774.09
454,2019-12-13 01:00:00,192.96,142.02,65.83,41.16,49.33,523.34,1676.69
455,2019-12-13 00:00:00,193.58,143.54,68.62,41.24,49.91,601.08,1716.87
456,2019-12-12 23:00:00,191.4,153.63,89.57,41.14,50.27,680.64,1691.53
457,2019-12-12 22:00:00,190.44,153.08,93.82,41.22,50.33,661.74,1752.56
458,2019-12-12 21:00:00,200.7,155.58,74.08,41.32,50.07,643.3,1671.24
459,2019-12-12 20:00:00,199.41,154.96,76.88,41.04,50.11,687.13,1708.66
460,2019-12-12 19:00:00,201.85,153.76,67.93,41.04,50.26,720.44,1633.38
461,2019-12-12 18:00:00,200.94,159.72,80.67,40.85,50.75,775.75,1662.61
462,2019-12-12 17:00:00,201.41,161.5,73.94,41.07,51.67,897.17,1475.47
463,2019-12-12 16:00:00,197.77,156.65,75.64,41.02,52.05,969.1,1555.16
464,2019-12-12 15:00:00,201.96,146.65,58.8,41.07,51.99,989.4,1626.11
465,2019-12-12 14:00:00,197.86,149.87,64.5,41.36,51.73,937.97,1547.68
466,2019-12-12 13:00:00,191.86,151.08,86.27,41.18,51.31,844.31,1759.05
467,2019-12-12 12:00:00,191.58,147.63,76.24,41.32,50.82,769.51,1675.37
468,2019-12-12 11:00:00,187.59,149.96,97.89,41.16,50.58,669.4,1841.8
469,2019-12-12 10:00:00,189.97,148.6,129.18,41.8,49.52,549.81,2672.09
470,2019-12-12 09:00:00,188.39,145.34,141.37,41.37,48.04,456.62,3042.99
471,2019-12-12 08:00:00,188.86,145.56,147.4,41.27,47.32,410.38,3191.21
472,2019-12-12 07:00:00,188.5,139.56,138.66,41.34,46.81,387.1,3393.01
473,2019-12-12 06:00:00,184.32,139.98,124.56,41.27,46.37,364.21,2761.5
474,2019-12-12 05:00:00,186.29,140.69,102.65,41.27,46.35,365.86,2340.42
475,2019-12-12 04:00:00,188.11,142.15,87.54,41.14,46.98,382.49,2011.67
476,2019-12-12 03:00:00,189.08,141.89,84.16,41.09,47.63,397.8,1985.76
477,2019-12-12 02:00:00,188.7,143.06,76.81,41.32,47.81,433.73,1752.8
478,2019-12-12 01:00:00,187.93,139.28,74.58,41.04,48.14,420.99,1814.16
479,2019-12-12 00:00:00,187.9,139.55,75.68,41.07,49.03,475.44,1829.56
480,2019-12-11 23:00:00,188.68,145.11,84.1,41.17,49.25,540.84,1832.12
481,2019-12-11 22:00:00,187.53,147.83,107.11,41.14,49.62,560.44,2126.13
482,2019-12-11 21:00:00,187.59,145.5,104.2,41.19,49.56,582.97,2192.89
483,2019-12-11 20:00:00,187.04,148.92,102.45,41.13,49.53,591.36,1952.7
484,2019-12-11 19:00:00,187.51,149.31,103.28,41.1,49.69,603.5,1972.65
485,2019-12-11 18:00:00,188.32,150.25,92.74,41.1,49.84,615.82,1765.31
486,2019-12-11 17:00:00,192.52,152.25,91.49,41.03,50.17,699.53,1842.15
487,2019-12-11 16:00:00,191.1,152.42,88.15,40.99,50.85,782.4,1704.82
488,2019-12-11 15:00:00,191.93,145.3,71.7,41.25,50.87,815.4,1671.69
489,2019-12-11 14:00:00,192.22,147.28,75.98,41.02,50.84,806.92,1707.27
490,2019-12-11 13:00:00,188.89,149.46,89.86,41.43,50.55,735.98,1771.59
491,2019-12-11 12:00:00,190.49,150.7,98.81,41.14,50.31,660.59,1965.82
492,2019-12-11 11:00:00,190.66,147.03,122.1,41.31,49.87,618.1,2663.61
493,2019-12-11 10:00:00,188.69,145.75,139.94,41.49,48.39,512.45,3004.51
494,2019-12-11 09:00:00,188.89,145.37,164.82,41.35,47.23,424.06,3586.48
495,2019-12-11 08:00:00,187.97,142.42,183.56,41.26,47.02,398.06,4180.58
496,2019-12-11 07:00:00,187.43,138.24,166.25,41.16,46.7,389.69,4088.92
497,2019-12-11 06:00:00,185.55,135.09,147.64,41.25,46.41,361.93,3724.96
498,2019-12-11 05:00:00,184.29,137.63,122.58,41.27,46.69,388.52,2859.79
499,2019-12-11 04:00:00,185.34,138.19,116.06,41.09,46.78,389.42,2736.11
500,2019-12-11 03:00:00,186.87,139.2,106.56,41.26,47.31,389.74,2539.86
501,2019-12-11 02:00:00,186.55,137.42,94.9,41.23,47.6,410.01,2331.22
502,2019-12-11 01:00:00,188.51,137.99,84.12,41.6,47.39,409.53,2124.87
503,2019-12-11 00:00:00,188.31,139.51,91.22,41.06,48.61,459.49,2225.77
504,2019-12-10 23:00:00,185.81,143.58,117.87,40.93,49.18,543.1,2488.83
505,2019-12-10 22:00:00,185.76,143.94,118.63,41.39,49.35,571.78,2480.55
506,2019-12-10 21:00:00,187.73,144.56,100.26,40.93,49.82,561.1,2164.11
507,2019-12-10 20:00:00,186.55,147.14,108.07,41.27,49.82,605.03,2129.52
508,2019-12-10 19:00:00,187.84,146.56,99.75,41.44,49.82,645.27,2058.84
509,2019-12-10 18:00:00,187.66,147.39,100.65,41.44,50.17,652.17,2026.59
510,2019-12-10 17:00:00,188.14,144.79,93.44,40.97,50.03,696.72,2025.31
511,2019-12-10 16:00:00,185.35,141.5,96.78,41.05,50.8,779.77,2121.9
512,2019-12-10 15:00:00,183.41,148.74,57.67,41.24,50.91,826.52,999.71
513,2019-12-10 14:00:00,177.43,149.27,81.06,41.26,50.8,800.35,1141.32
514,2019-12-10 13:00:00,188.66,153.5,97.64,40.98,50.6,757.48,1716.51
515,2019-12-10 12:00:00,190.1,151.17,109.99,41.66,50.12,634.57,2140.96
516,2019-12-10 11:00:00,191.55,149.16,121.83,41.72,49.35,541.06,2582.19
517,2019-12-10 10:00:00,188.66,147.19,143.23,41.04,48.65,466.91,2969.87
518,2019-12-10 09:00:00,188.68,147.19,155.08,41.63,48.21,446.36,3217.13
519,2019-12-10 08:00:00,188.37,146.0,175.33,42.09,47.45,435.69,3714.37
520,2019-12-10 07:00:00,188.0,140.47,160.65,41.44,46.94,394.93,3817.85
521,2019-12-10 06:00:00,185.52,139.0,143.8,41.56,47.24,404.05,3344.79
522,2019-12-10 05:00:00,184.71,140.42,120.07,41.47,47.34,403.15,2658.95
523,2019-12-10 04:00:00,186.68,142.91,107.94,41.83,47.33,397.61,2362.27
524,2019-12-10 03:00:00,187.58,143.29,93.41,41.56,47.92,414.06,2068.56
525,2019-12-10 02:00:00,187.85,143.33,84.72,41.55,48.04,437.28,1885.87
526,2019-12-10 01:00:00,188.57,142.96,86.37,41.29,48.35,442.11,1969.67
527,2019-12-10 00:00:00,188.26,143.6,90.02,41.06,49.14,490.07,2010.15
528,2019-12-09 23:00:00,187.18,149.01,111.04,41.63,49.49,553.8,2119.2
529,2019-12-09 22:00:00,185.82,147.53,116.78,41.65,49.76,553.26,2235.75
530,2019-12-09 21:00:00,188.89,149.62,93.69,41.62,50.1,578.71,1839.6
531,2019-12-09 20:00:00,186.91,147.75,98.91,41.62,50.1,630.34,1936.66
532,2019-12-09 19:00:00,188.23,148.54,91.23,41.62,50.41,659.61,1810.46
533,2019-12-09 18:00:00,187.22,151.28,93.22,41.62,50.85,710.92,1675.16
534,2019-12-09 17:00:00,186.2,151.12,84.4,41.62,51.52,787.05,1480.38
535,2019-12-09 16:00:00,187.6,153.49,87.63,41.62,51.71,884.63,1494.53
536,2019-12-09 15:00:00,192.51,151.76,73.4,41.53,51.81,908.89,1495.52
537,2019-12-09 14:00:00,185.05,152.77,82.49,41.71,51.53,854.85,1331.39
538,2019-12-09 13:00:00,188.9,152.5,91.51,41.71,51.1,766.92,1665.48
539,2019-12-09 12:00:00,192.99,153.12,104.68,41.87,50.99,678.01,2086.8
540,2019-12-09 11:00:00,191.29,150.12,124.74,42.28,50.25,593.23,2567.77
541,2019-12-09 10:00:00,189.71,146.49,127.88,42.16,49.43,521.14,2763.49
542,2019-12-09 09:00:00,188.31,145.08,148.61,41.79,48.41,435.11,3212.21
543,2019-12-09 08:00:00,188.58,144.53,162.41,42.26,47.62,415.9,3577.08
544,2019-12-09 07:00:00,188.0,142.63,166.92,41.38,47.28,411.7,3786.58
545,2019-12-09 06:00:00,187.89,139.94,148.6,41.48,47.11,398.7,3562.68
546,2019-12-09 05:00:00,186.04,141.52,127.16,41.24,47.15,408.57,2830.58
547,2019-12-09 04:00:00,185.73,143.48,116.79,41.35,46.91,382.07,2467.19
548,2019-12-09 03:00:00,186.81,142.13,103.82,41.09,47.29,392.43,2319.34
549,2019-12-09 02:00:00,187.95,141.49,90.09,41.06,48.06,422.93,2092.79
550,2019-12-09 01:00:00,187.72,138.98,87.62,40.98,48.43,447.62,2135.3
551,2019-12-09 00:00:00,187.78,141.12,91.79,41.15,49.21,471.63,2141.46
552,2019-12-08 23:00:00,187.81,142.13,98.51,41.12,49.51,463.43,2249.97
553,2019-12-08 22:00:00,187.72,143.06,94.19,41.15,49.59,513.89,2103.26
554,2019-12-08 21:00:00,187.31,145.43,105.76,41.06,49.97,538.93,2214.61
555,2019-12-08 20:00:00,187.74,145.85,96.95,41.21,50.52,594.88,2030.62
556,2019-12-08 19:00:00,187.58,149.71,106.69,42.09,50.17,605.55,2020.18
557,2019-12-08 18:00:00,187.41,144.79,105.22,41.43,50.06,617.46,2242.24
558,2019-12-08 17:00:00,183.02,143.78,92.55,40.94,50.34,676.88,1815.83
559,2019-12-08 16:00:00,188.53,144.87,79.22,41.23,51.03,764.86,1729.37
560,2019-12-08 15:00:00,184.57,142.41,72.95,41.31,51.08,790.58,1537.79
561,2019-12-08 14:00:00,185.36,145.12,77.64,41.38,51.08,782.72,1562.12
562,2019-12-08 13:00:00,189.05,147.56,89.27,41.13,51.0,746.46,1851.91
563,2019-12-08 12:00:00,187.69,146.0,94.8,41.38,51.02,758.27,1976.11
564,2019-12-08 11:00:00,187.9,144.27,94.0,41.3,50.93,708.87,2050.61
565,2019-12-08 10:00:00,188.61,141.42,96.91,41.38,50.63,616.79,2286.59
566,2019-12-08 09:00:00,186.53,141.01,100.93,41.32,50.33,581.21,2297.17
567,2019-12-08 08:00:00,187.73,140.57,96.07,41.29,49.92,546.95,2265.33
568,2019-12-08 07:00:00,188.04,140.17,89.85,41.0,50.33,528.66,2150.56
569,2019-12-08 06:00:00,187.29,140.36,92.94,41.29,50.83,546.4,2180.84
570,2019-12-08 05:00:00,188.16,141.81,79.69,42.29,50.4,514.9,1846.82
571,2019-12-08 04:00:00,188.02,141.66,76.49,42.3,50.4,525.31,1773.04
572,2019-12-08 03:00:00,184.73,142.51,72.19,42.35,50.4,549.2,1523.93
573,2019-12-08 02:00:00,185.3,142.94,68.51,41.67,50.09,558.07,1451.04
574,2019-12-08 01:00:00,184.5,139.15,68.31,41.14,50.13,590.71,1548.93
575,2019-12-08 00:00:00,189.09,141.47,71.81,41.16,50.72,632.98,1709.8
576,2019-12-07 23:00:00,184.21,141.17,78.07,41.42,50.9,673.25,1680.07
577,2019-12-07 22:00:00,190.55,143.84,70.56,41.32,50.93,701.73,1647.93
578,2019-12-07 21:00:00,183.81,144.85,76.26,41.02,50.82,718.49,1485.54
579,2019-12-07 20:00:00,190.72,151.31,73.53,41.36,50.9,760.83,1448.91
580,2019-12-07 19:00:00,190.86,153.31,93.65,41.25,50.9,773.38,1758.28
581,2019-12-07 18:00:00,188.15,149.4,94.94,41.01,50.97,766.14,1839.46
582,2019-12-07 17:00:00,188.28,148.06,89.31,41.15,51.27,783.76,1796.02
583,2019-12-07 16:00:00,188.89,148.55,88.01,41.42,51.4,800.87,1775.16
584,2019-12-07 15:00:00,188.48,147.73,85.99,41.15,51.36,802.63,1752.05
585,2019-12-07 14:00:00,187.98,146.79,94.05,40.88,51.31,794.49,1936.96
586,2019-12-07 13:00:00,188.21,148.54,101.57,41.36,50.91,762.73,2014.64
587,2019-12-07 12:00:00,186.13,147.53,112.98,41.13,51.25,744.39,2180.51
588,2019-12-07 11:00:00,188.22,144.59,88.13,41.29,51.06,695.41,1922.56
589,2019-12-07 10:00:00,187.89,144.37,89.0,41.21,50.62,632.71,1936.64
590,2019-12-07 09:00:00,187.48,145.89,108.66,41.27,49.9,580.64,2259.58
591,2019-12-07 08:00:00,187.74,139.5,96.63,41.19,49.68,526.88,2330.72
592,2019-12-07 07:00:00,187.31,141.05,98.15,41.44,49.61,536.35,2270.21
593,2019-12-07 06:00:00,187.65,140.87,93.2,41.29,49.83,477.91,2179.95
594,2019-12-07 05:00:00,187.72,139.35,82.42,41.19,49.07,484.36,1993.33
595,2019-12-07 04:00:00,188.21,141.35,78.33,41.02,49.23,472.86,1835.27
596,2019-12-07 03:00:00,188.09,140.6,78.58,41.11,49.52,489.53,1865.88
597,2019-12-07 02:00:00,188.84,141.68,71.44,40.96,49.97,508.89,1684.56
598,2019-12-07 01:00:00,188.73,140.43,72.33,41.96,50.09,512.55,1746.77
599,2019-12-07 00:00:00,188.22,141.24,76.12,41.46,50.23,534.13,1788.06
600,2019-12-06 23:00:00,188.4,141.02,80.78,41.22,50.4,590.25,1913.68
601,2019-12-06 22:00:00,188.74,143.54,81.25,41.16,50.65,589.71,1836.25
602,2019-12-06 21:00:00,188.14,144.81,89.36,41.32,49.81,595.48,1935.98
603,2019-12-06 20:00:00,188.12,146.24,94.25,41.01,49.96,624.25,1973.59
604,2019-12-06 19:00:00,187.05,149.07,107.1,40.95,50.09,625.59,2033.83
605,2019-12-06 18:00:00,188.28,147.85,97.8,40.95,50.24,668.28,1977.03
606,2019-12-06 17:00:00,187.5,145.86,95.72,40.98,50.26,710.16,1992.89
607,2019-12-06 16:00:00,188.08,143.53,91.81,41.45,50.37,731.88,2045.07
608,2019-12-06 15:00:00,183.95,143.32,95.66,41.45,50.2,714.26,1943.33
609,2019-12-06 14:00:00,183.5,142.72,76.11,41.1,50.46,714.41,1551.88
610,2019-12-06 13:00:00,189.72,148.87,89.7,40.95,50.91,724.11,1832.12
611,2019-12-06 12:00:00,187.87,146.63,93.53,41.06,50.92,745.22,1928.59
612,2019-12-06 11:00:00,187.61,144.71,92.27,41.19,50.78,691.47,1979.19
613,2019-12-06 10:00:00,188.66,146.15,114.83,41.69,49.93,602.49,2440.71
614,2019-12-06 09:00:00,188.62,144.16,130.6,41.46,48.8,504.46,2903.24
615,2019-12-06 08:00:00,188.87,141.99,139.46,41.24,47.67,418.48,3268.94
616,2019-12-06 07:00:00,183.27,139.29,130.18,41.28,47.09,387.15,2862.66
617,2019-12-06 06:00:00,185.61,137.61,112.04,41.24,46.83,370.72,2688.96
618,2019-12-06 05:00:00,187.72,139.73,90.12,41.24,47.12,379.7,2162.43
619,2019-12-06 04:00:00,187.98,137.4,79.83,41.24,47.15,384.38,2018.9
620,2019-12-06 03:00:00,186.59,138.92,77.1,41.22,47.87,400.09,1837.68
621,2019-12-06 02:00:00,186.15,141.41,75.46,41.11,48.43,422.93,1688.04
622,2019-12-06 01:00:00,188.73,138.31,75.35,41.06,48.85,445.53,1899.57
623,2019-12-06 00:00:00,188.19,139.06,85.6,40.91,49.39,477.69,2102.76
624,2019-12-05 23:00:00,187.45,146.66,102.04,40.99,49.66,550.35,2081.11
625,2019-12-05 22:00:00,188.06,146.89,102.76,40.99,49.72,570.34,2115.31
626,2019-12-05 21:00:00,187.39,145.23,99.03,40.99,49.9,593.96,2087.55
627,2019-12-05 20:00:00,187.02,148.15,103.36,40.99,49.76,630.64,2008.8
628,2019-12-05 19:00:00,187.87,149.34,104.28,40.99,49.82,636.35,2008.95
629,2019-12-05 18:00:00,187.81,150.56,98.2,40.99,49.82,673.96,1828.98
630,2019-12-05 17:00:00,187.84,150.87,99.83,41.08,50.42,711.85,1845.36
631,2019-12-05 16:00:00,188.49,148.34,93.08,41.08,50.73,761.95,1868.58
